#{"t_start": 1748047105.944919, "env_id": "None"}
r,l,t
-12446885.392584,150,53460.787345
-8439479.143936,150,53502.939555
-6310867.377676,150,53555.641445
-5611330.425417,150,53598.759784
-11619675.245469,150,53642.625605
-11071567.608761,150,53694.485973
-12172093.239471,150,53749.272025
-12235468.361804,150,53798.449961
-9516134.113868,150,53853.064464
-6220091.42144,150,53901.216048
-6452403.730251,150,53937.364529
-10389632.555146,150,54002.645476
-9126660.195721,150,54064.436002
-9321928.751617,150,54116.030833
-4131603.076939,150,54194.730351
-9858177.206412,150,54248.102122
-8881180.013953,150,54303.809164
-9546773.06723,150,54360.108314
-6396486.840138,150,54414.953731
-4572695.244306,150,54474.475903
-5818583.712735,150,54533.330117
-9141456.017982,150,54583.64671
-8845496.60957,150,54621.350712
-6980556.791975,150,54637.408856
-10487736.037496,150,54651.420359
-6880017.702259,150,54665.407184
-8275596.390651,150,54683.28374
-10248627.089269,150,54705.542103
-5343403.498881,150,54762.575659
-8203131.801537,150,54799.612705
-5302318.921442,150,54861.231721
-8240803.910868,150,54929.999761
-3321532.290422,150,54986.638909
-10900080.733763,150,55035.976074
-7020043.859048,150,55086.800607
-5547352.851984,150,55124.78594
-3582467.298496,150,55158.419949
-7555756.893025,150,55178.42359
-6278087.935997,150,55228.192622
-9844639.817367,150,55286.571151
-8805660.013129,150,55314.202267
-9344044.35373,150,55334.655461
-10501165.650795,150,55353.77264
-10277535.313921,150,55409.659463
-9518576.632947,150,55471.594096
-11602500.252132,150,55526.074968
-2133959.472485,150,55575.463216
-10858019.939909,150,55597.283235
-4503948.489355,150,55650.714558
-5762395.405326,150,55691.619013
-9658816.183441,150,55719.61843
-8977609.582006,150,55767.07624
-8663651.4164,150,55800.827286
-4485271.054053,150,55823.653666
-8416976.636181,150,55841.197987
-8405735.724896,150,55857.866979
-9573148.006153,150,55895.116386
-9141121.859252,150,55918.932165
-3030523.900479,150,55937.439037
-7737154.785525,150,55983.06285
-5982829.441039,150,55999.347955
-9960994.634737,150,56026.935306
-7709459.546623,150,56049.408895
-8177979.493595,150,56066.528182
-6448919.60061,150,56098.072066
-9074068.461227,150,56144.626083
-9420314.041554,150,56164.636528
-9675494.858829,150,56204.802938
-5131490.937932,150,56231.782443
-7753272.288083,150,56290.665289
-10232503.344576,150,56318.883513
-5499989.406777,150,56369.934165
-5528930.259282,150,56390.956146
-10769819.322255,150,56437.028803
-8320573.655769,150,56469.766555
-7512492.885321,150,56485.738356
-2519056.380119,150,56504.83825
-4611558.997612,150,56538.798722
-9355399.046509,150,56591.160193
-11205867.618995,150,56654.68748
-7689884.924415,150,56710.060067
-4424020.111261,150,56745.156169
-9666396.303587,150,56757.425401
-9536198.151734,150,56784.229478
-7032657.05681,150,56814.582812
-8999426.530276,150,56846.31789
-4369628.527776,150,56881.184451
-10695762.910144,150,56931.234581
-7202948.152024,150,56951.134781
-6322143.427343,150,57000.883009
-5585095.335579,150,57049.031169
-6765015.05739,150,57070.835008
-6622279.643885,150,57086.014064
-7697964.299218,150,57105.822683
-6738000.995225,150,57136.94499
-7244006.839648,150,57156.825156
-6922882.032422,150,57177.171166
-6823884.214254,150,57195.603073
-8043777.653406,150,57253.595762
-10617548.395924,150,57268.469268
-11737033.264417,150,57282.73583
-8163228.645734,150,57305.898542
-9221978.6786,150,57323.353417
-7509319.600887,150,57347.010647
-5300861.817729,150,57369.63556
-8902482.743712,150,57393.408866
-6917646.254075,150,57422.007632
-7542118.611842,150,57476.150048
-5676988.1434,150,57533.958321
-5685413.310462,150,57586.632404
-9940255.378686,150,57612.413201
-9470687.708537,150,57629.410656
-7372614.672807,150,57648.071634
-7440460.655565,150,57661.734404
-10181837.301235,150,57682.945869
-5574018.341682,150,57702.417693
-5407784.7687,150,57734.38535
-10630674.96596,150,57778.035989
-7559451.154981,150,57810.222974
