#{"t_start": 1748197355.2493582, "env_id": "None"}
r,l,t
-8352558.069911,150,7102.686641
-11588150.158896,150,7113.756137
-12227227.951476,150,7122.312366
-6356390.935476,150,7128.678977
-10503980.704008,150,7133.452049
-8649635.607375,150,7140.903614
-4756542.023103,150,7147.1544
-7276259.049026,150,7152.405723
-7063808.77335,150,7160.080777
-8640088.31949,150,7166.483828
-11365200.873458,150,7176.98529
-10039885.74345,150,7183.52082
-6453464.803232,150,7189.088925
-12256762.12835,150,7199.121305
-2784267.844717,150,7208.944253
-8256431.958393,150,7223.133519
-3332307.874434,150,7229.896716
-7709158.725001,150,7235.711096
-7421343.566154,150,7241.179437
-11895101.689799,150,7254.638306
-3487948.509325,150,7262.293108
-8090121.043486,150,7272.980462
-8890795.67729,150,7281.178515
-6117353.644619,150,7286.445474
-13159599.657723,150,7298.164083
-8462105.931772,150,7314.514977
-6454856.214079,150,7320.610798
-5854927.468759,150,7326.237667
-6151759.402245,150,7333.658199
-11416113.777194,150,7339.944974
-7470196.021342,150,7344.691175
-6978190.295389,150,7352.818048
-8558486.498691,150,7363.967949
-10068973.110271,150,7369.048896
-4654372.576948,150,7374.916443
-9177248.643451,150,7380.583972
-4323974.815795,150,7393.06378
-6040832.565827,150,7406.955706
-7008413.569907,150,7411.970555
-9544092.527247,150,7418.476932
-8523731.721618,150,7424.217537
-6041446.232907,150,7430.298183
-7164695.187795,150,7442.486731
-13660128.014845,150,7448.470763
-8286916.571376,150,7455.328969
-8208274.425586,150,7460.353947
-8680160.2003,150,7471.717071
-8981873.687632,150,7494.212442
-5459929.881425,150,7501.356487
-9683925.042876,150,7520.560933
-9448647.342502,150,7526.660405
-9754062.085879,150,7537.752185
-9074551.054583,150,7548.281752
-5349683.471791,150,7554.451777
-8337209.628721,150,7559.530254
-5959070.593489,150,7570.667192
-8436491.908268,150,7584.499817
-6591172.053044,150,7600.429098
-8502860.960597,150,7608.850116
-1941654.489281,150,7620.167331
-7868170.738676,150,7633.425532
-13980989.329293,150,7638.420445
-9143194.296299,150,7646.775345
-10686476.957843,150,7653.461416
-7294872.020434,150,7671.722276
-7038420.633369,150,7688.431134
-13261955.390886,150,7694.030866
-9372885.113774,150,7700.681242
-5345463.532923,150,7716.570704
-5416783.241414,150,7733.709249
-5762395.183129,150,7741.483711
-11131241.707986,150,7747.943214
-6151960.622685,150,7753.002316
-8876952.266623,150,7762.850431
-9456915.960344,150,7767.942907
-9076006.677901,150,7783.080162
-5905674.908445,150,7791.189861
-6710616.880474,150,7798.245701
-11851665.713015,150,7806.446221
-12585103.914624,150,7810.989483
-8729379.035506,150,7825.499854
-10562347.846344,150,7837.918278
-3756821.410178,150,7846.84199
-5394063.172291,150,7855.111001
-6702165.43033,150,7860.636976
-11503195.310974,150,7870.555591
